   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   9.672773402863e-04   1.933618903367e-03   2.898089817338e-03   3.859757020025e-03   4.817690161656e-03   5.770962504915e-03   6.718651821496e-03   7.659841284302e-03   8.593620354409e-03   9.519085661954e-03   1.043534188009e-02   1.134150259113e-02   1.223669114416e-02   1.312004150304e-02   1.399069908434e-02   1.484782158403e-02   1.569057979235e-02   1.651815839608e-02   1.732975676720e-02   1.812458973753e-02   1.890188835831e-02   1.966090064405e-02   2.040089230011e-02   2.112114743302e-02   2.182096924308e-02   2.249968069847e-02   2.315662519023e-02   2.379116716748e-02   2.440269275228e-02   2.499061033350e-02   2.555435113919e-02   2.609336978682e-02   2.660714481089e-02   2.709517916740e-02   2.755700071475e-02   2.799216267047e-02   2.840024404347e-02   2.878085004129e-02   2.913361245209e-02   2.945819000082e-02   2.975426867938e-02   3.002156205044e-02   3.025981152453e-02   3.046878661020e-02   3.064828513699e-02   3.079813345105e-02   3.091818658314e-02   3.100832838882e-02   3.106847166088e-02   3.109855821366e-02   3.109855893938e-02   3.106847383624e-02   3.100833200848e-02   3.091819163820e-02   3.079813992905e-02   3.064829302191e-02   3.046879588248e-02   3.025982216109e-02   3.002157402464e-02   2.975428196108e-02   2.945820455636e-02   2.913362824433e-02   2.878086702959e-02   2.840026218372e-02   2.799218191513e-02   2.755702101282e-02   2.709520046448e-02   2.660716704917e-02   2.609339290513e-02   2.555437507299e-02   2.499063501491e-02   2.440271811011e-02   2.379119312726e-02   2.315665167422e-02   2.249970762568e-02   2.182099652930e-02   2.112117499086e-02   2.040092003901e-02   1.966092847030e-02   1.890191617510e-02   1.812461744496e-02   1.732978426229e-02   1.651818557283e-02   1.569060654175e-02   1.484784779407e-02   1.399072464006e-02   1.312006628654e-02   1.223671503463e-02   1.134152546489e-02   1.043536361055e-02   9.519106119710e-03   8.593639407227e-03   7.659858797140e-03   6.718667656526e-03   5.770976521535e-03   4.817702216510e-03   3.859766967013e-03   2.898097507627e-03   1.933624185401e-03   9.672800597942e-04   0.000000000000e+00
   0.000000000000e+00   1.933618903367e-03   3.865367157626e-03   5.793375923396e-03   7.715779979003e-03   9.630719524957e-03   1.153634198318e-02   1.343080378926e-02   1.531227217598e-02   1.717892694636e-02   1.902896223463e-02   2.086058825327e-02   2.267203302448e-02   2.446154409448e-02   2.622739022887e-02   2.796786308753e-02   2.968127887726e-02   3.136597998078e-02   3.302033656036e-02   3.464274813456e-02   3.623164512661e-02   3.778549038287e-02   3.930278065989e-02   4.078204807876e-02   4.222186154511e-02   4.362082813366e-02   4.497759443575e-02   4.629084786869e-02   4.755931794556e-02   4.878177750436e-02   4.995704389522e-02   5.108398012446e-02   5.216149595463e-02   5.318854895921e-02   5.416414553109e-02   5.508734184382e-02   5.595724476470e-02   5.677301271880e-02   5.753385650319e-02   5.823904005036e-02   5.888788114037e-02   5.947975206084e-02   6.001408021422e-02   6.049034867170e-02   6.090809667338e-02   6.126692007394e-02   6.156647173369e-02   6.180646185435e-02   6.198665825945e-02   6.210688661891e-02   6.216703061771e-02   6.216703206844e-02   6.210689096752e-02   6.198666549526e-02   6.180647195957e-02   6.156648468341e-02   6.126693583616e-02   6.090811520899e-02   6.049036993453e-02   6.001410415104e-02   5.947977861140e-02   5.888791023738e-02   5.823907161955e-02   5.753389046334e-02   5.677304898176e-02   5.595728323539e-02   5.508738242032e-02   5.416418810465e-02   5.318859341427e-02   5.216154216888e-02   5.108402796889e-02   4.995709323416e-02   4.878182819550e-02   4.755936984000e-02   4.629090081103e-02   4.497764826411e-02   4.362088267970e-02   4.222191663413e-02   4.078210352972e-02   3.930283628548e-02   3.778554598954e-02   3.623170051466e-02   3.464280309814e-02   3.302039088757e-02   3.136603345370e-02   2.968133127199e-02   2.796791417425e-02   2.622743977191e-02   2.446159185232e-02   2.267207874985e-02   2.086063169317e-02   1.902900313035e-02   1.717896503356e-02   1.531230718471e-02   1.343083544400e-02   1.153637000286e-02   9.630743623003e-03   7.715799863355e-03   5.793391296533e-03   3.865377716583e-03   1.933624339752e-03   0.000000000000e+00
   0.000000000000e+00   2.898089817338e-03   5.793375923396e-03   8.683057319295e-03   1.156433842834e-02   1.443443180056e-02   1.729056080936e-02   2.012996233775e-02   2.294988945145e-02   2.574761405639e-02   2.852042953794e-02   3.126565337938e-02   3.398062975708e-02   3.666273210979e-02   3.930936567971e-02   4.191797002271e-02   4.448602148541e-02   4.701103564661e-02   4.949056972086e-02   5.192222492165e-02   5.430364878209e-02   5.663253743074e-02   5.890663782050e-02   6.112374990824e-02   6.328172878321e-02   6.537848674209e-02   6.741199530872e-02   6.938028719651e-02   7.128145821163e-02   7.311366909524e-02   7.487514730279e-02   7.656418871889e-02   7.817915930591e-02   7.971849668478e-02   8.118071164652e-02   8.256438959292e-02   8.386819190508e-02   8.509085723846e-02   8.623120274308e-02   8.728812520792e-02   8.826060212815e-02   8.914769269435e-02   8.994853870269e-02   9.066236538516e-02   9.128848215914e-02   9.182628329544e-02   9.227524850433e-02   9.263494343891e-02   9.290502011525e-02   9.308521724908e-02   9.317536050855e-02   9.317536268288e-02   9.308522376674e-02   9.290503096022e-02   9.263495858453e-02   9.227526791326e-02   9.182630691969e-02   9.128850994013e-02   9.066239725369e-02   8.994857457897e-02   8.914773248807e-02   8.826064573847e-02   8.728817252353e-02   8.623125364224e-02   8.509091158903e-02   8.386824956460e-02   8.256445040860e-02   8.118077545536e-02   7.971856331360e-02   7.817922857140e-02   7.656426042768e-02   7.487522125152e-02   7.311374507063e-02   7.128153599054e-02   6.938036654600e-02   6.741207598616e-02   6.537856849518e-02   6.328181135011e-02   6.112383301762e-02   5.890672119161e-02   5.663262077351e-02   5.430373179718e-02   5.192230730056e-02   4.949065114598e-02   4.701111579132e-02   4.448610001413e-02   4.191804659101e-02   3.930943993435e-02   3.666280368880e-02   3.398069828984e-02   3.126571848669e-02   2.852049083206e-02   2.574767114113e-02   2.294994192221e-02   2.013000978157e-02   1.729060280499e-02   1.443446791848e-02   1.156436823082e-02   8.683080360408e-03   5.793391749062e-03   2.898097965341e-03   0.000000000000e+00
   0.000000000000e+00   3.859757020025e-03   7.715779979003e-03   1.156433842834e-02   1.540170914086e-02   1.922417971278e-02   2.302805215519e-02   2.680964647166e-02   3.056530421835e-02   3.429139204330e-02   3.798430520152e-02   4.164047104226e-02   4.525635246537e-02   4.882845134318e-02   5.235331190472e-02   5.582752407894e-02   5.924772679371e-02   6.261061122747e-02   6.591292401027e-02   6.915147037118e-02   7.232311722904e-02   7.542479622350e-02   7.845350668344e-02   8.140631852993e-02   8.428037511089e-02   8.707289596468e-02   8.978117951007e-02   9.240260565977e-02   9.493463835523e-02   9.737482802010e-02   9.972081393004e-02   1.019703264965e-01   1.041211894626e-01   1.061713220081e-01   1.081187407629e-01   1.099615617255e-01   1.116980020860e-01   1.133263819504e-01   1.148451259659e-01   1.162527648455e-01   1.175479367885e-01   1.187293887986e-01   1.197959778961e-01   1.207466722232e-01   1.215805520427e-01   1.222968106275e-01   1.228947550412e-01   1.233738068085e-01   1.237335024747e-01   1.239734940540e-01   1.240935493664e-01   1.240935522623e-01   1.239735027344e-01   1.237335169183e-01   1.233738269799e-01   1.228947808905e-01   1.222968420909e-01   1.215805890422e-01   1.207467146666e-01   1.197960256771e-01   1.187294417970e-01   1.175479948699e-01   1.162528278617e-01   1.148451937549e-01   1.133264543360e-01   1.116980788785e-01   1.099616427215e-01   1.081188257453e-01   1.061714107462e-01   1.041212817123e-01   1.019704220003e-01   9.972091241704e-02   9.737492920626e-02   9.493474194335e-02   9.240271133964e-02   8.978128695853e-02   8.707300484573e-02   8.428048507579e-02   8.140642921732e-02   7.845361771941e-02   7.542490722172e-02   7.232322779086e-02   6.915158008571e-02   6.591303245452e-02   6.261071796643e-02   5.924783138046e-02   5.582762605474e-02   5.235341079912e-02   4.882854667410e-02   4.525644373922e-02   4.164055775399e-02   3.798438683474e-02   3.429146807036e-02   3.056537410037e-02   2.680970965868e-02   2.302810808615e-02   1.922422781564e-02   1.540174883264e-02   1.156436911514e-02   7.715801056068e-03   3.859767871763e-03   0.000000000000e+00
   0.000000000000e+00   4.817690161656e-03   9.630719524957e-03   1.443443180056e-02   1.922417971278e-02   2.399532949552e-02   2.874326537515e-02   3.346339403592e-02   3.815114906373e-02   4.280199536380e-02   4.741143354809e-02   5.197500428815e-02   5.648829262922e-02   6.094693226141e-02   6.534660974381e-02   6.968306867746e-02   7.395211382313e-02   7.814961515994e-02   8.227151188086e-02   8.631381632129e-02   9.027261781685e-02   9.414408648670e-02   9.792447693865e-02   1.016101318926e-01   1.051974857189e-01   1.086830678873e-01   1.120635063253e-01   1.153355306795e-01   1.184959754802e-01   1.215417832033e-01   1.244700072286e-01   1.272778146900e-01   1.299624892166e-01   1.325214335603e-01   1.349521721086e-01   1.372523532795e-01   1.394197517964e-01   1.414522708413e-01   1.433479440829e-01   1.451049375791e-01   1.467215515512e-01   1.481962220282e-01   1.495275223600e-01   1.507141645975e-01   1.517550007386e-01   1.526490238388e-01   1.533953689855e-01   1.539933141344e-01   1.544422808085e-01   1.547418346573e-01   1.548916858771e-01   1.548916894916e-01   1.547418454920e-01   1.544422988369e-01   1.539933393120e-01   1.533954012502e-01   1.526490631110e-01   1.517550469208e-01   1.507142175747e-01   1.495275819995e-01   1.481962881800e-01   1.467216240476e-01   1.451050162351e-01   1.433480286960e-01   1.414523611919e-01   1.394198476477e-01   1.372524543775e-01   1.349522781824e-01   1.325215443219e-01   1.299626043613e-01   1.272779338964e-01   1.244701301586e-01   1.215419095023e-01   1.184961047773e-01   1.153356625875e-01   1.120636404408e-01   1.086832037910e-01   1.051976229754e-01   1.016102700510e-01   9.792461553206e-02   9.414422503299e-02   9.027275581843e-02   8.631395326530e-02   8.227164723933e-02   7.814974838989e-02   7.395224436672e-02   6.968319596210e-02   6.534673318229e-02   6.094705125201e-02   5.648840655585e-02   5.197511252042e-02   4.741153544144e-02   4.280209025962e-02   3.815123628941e-02   3.346347290499e-02   2.874333518732e-02   2.399538953678e-02   1.922422925545e-02   1.443447010335e-02   9.630745833029e-03   4.817703706630e-03   0.000000000000e+00
   0.000000000000e+00   5.770962504915e-03   1.153634198318e-02   1.729056080936e-02   2.302805215519e-02   2.874326537515e-02   3.443067137629e-02   4.008476796733e-02   4.570008518159e-02   5.127119056887e-02   5.679269445095e-02   6.225925513578e-02   6.766558408517e-02   7.300645103114e-02   7.827668903580e-02   8.347119949008e-02   8.858495704625e-02   9.361301447964e-02   9.855050747470e-02   1.033926593310e-01   1.081347855842e-01   1.127722985381e-01   1.173007117029e-01   1.217156441356e-01   1.260128246782e-01   1.301880960898e-01   1.342374190685e-01   1.381568761589e-01   1.419426755423e-01   1.455911547051e-01   1.490987839815e-01   1.524621699688e-01   1.556780588100e-01   1.587433393415e-01   1.616550461036e-01   1.644103622087e-01   1.670066220666e-01   1.694413139635e-01   1.717120824920e-01   1.738167308292e-01   1.757532228627e-01   1.775196851598e-01   1.791144087804e-01   1.805358509300e-01   1.817826364522e-01   1.828535591593e-01   1.837475829991e-01   1.844638430571e-01   1.850016463934e-01   1.853604727129e-01   1.855399748689e-01   1.855399791986e-01   1.853604856915e-01   1.850016679890e-01   1.844638732165e-01   1.837476216480e-01   1.828536062022e-01   1.817826917724e-01   1.805359143897e-01   1.791144802208e-01   1.775197644010e-01   1.757533097039e-01   1.738168250487e-01   1.717121838474e-01   1.694414221918e-01   1.670067368839e-01   1.644104833109e-01   1.616551731661e-01   1.587434720194e-01   1.556781967382e-01   1.524623127624e-01   1.490989312355e-01   1.455913059948e-01   1.419428304234e-01   1.381570341674e-01   1.342375797213e-01   1.301882588847e-01   1.260129890936e-01   1.217158096312e-01   1.173008777197e-01   1.127724644984e-01   1.081349508920e-01   1.033928233720e-01   9.855066961644e-02   9.361317407169e-02   8.858511342040e-02   8.347135196043e-02   7.827683689895e-02   7.300659356632e-02   6.766572055437e-02   6.225938478388e-02   5.679281650586e-02   5.127130424164e-02   4.570018966655e-02   4.008486244216e-02   3.443075500214e-02   2.874333729672e-02   2.302811150083e-02   1.729060669110e-02   1.153637349681e-02   5.770978730022e-03   0.000000000000e+00
   0.000000000000e+00   6.718651821496e-03   1.343080378926e-02   2.012996233775e-02   2.680964647166e-02   3.346339403592e-02   4.008476796733e-02   4.666736252204e-02   5.320480947265e-02   5.969078426908e-02   6.611901215709e-02   7.248327424875e-02   7.877741353878e-02   8.499534086101e-02   9.113104077928e-02   9.717857740696e-02   1.031321001495e-01   1.089858493646e-01   1.147341619341e-01   1.203714767427e-01   1.258923400582e-01   1.312914108074e-01   1.365634657432e-01   1.417034044979e-01   1.467062545174e-01   1.515671758717e-01   1.562814659373e-01   1.608445639469e-01   1.652520554012e-01   1.694996763400e-01   1.735833174669e-01   1.774990281254e-01   1.812430201201e-01   1.848116713822e-01   1.882015294734e-01   1.914093149255e-01   1.944319244136e-01   1.972664337584e-01   1.999101007545e-01   2.023603678239e-01   2.046148644900e-01   2.066714096712e-01   2.085280137904e-01   2.101828807002e-01   2.116344094205e-01   2.128811956873e-01   2.139220333109e-01   2.147559153434e-01   2.153820350526e-01   2.157997867020e-01   2.160087661376e-01   2.160087711784e-01   2.157998018119e-01   2.153820601945e-01   2.147559504556e-01   2.139220783067e-01   2.128812504555e-01   2.116344738253e-01   2.101829545811e-01   2.085280969625e-01   2.066715019251e-01   2.046149655920e-01   2.023604775158e-01   1.999102187542e-01   1.972665597595e-01   1.944320580859e-01   1.914094559147e-01   1.882016774016e-01   1.848118258481e-01   1.812431806985e-01   1.774991943681e-01   1.735834889025e-01   1.694998524740e-01   1.652522357163e-01   1.608447479031e-01   1.562816529721e-01   1.515673654001e-01   1.467064459325e-01   1.417035971707e-01   1.365636590228e-01   1.312916040213e-01   1.258925325124e-01   1.203716677220e-01   1.147343507022e-01   1.089860351644e-01   1.031322822029e-01   9.717875491551e-02   9.113121292405e-02   8.499550680287e-02   7.877757241852e-02   7.248342518725e-02   6.611915425547e-02   5.969091660883e-02   5.320493111580e-02   4.666747251123e-02   4.008486532595e-02   3.346347776823e-02   2.680971556286e-02   2.013001575404e-02   1.343084047796e-02   6.718670711039e-03   0.000000000000e+00
   0.000000000000e+00   7.659841284302e-03   1.531227217598e-02   2.294988945145e-02   3.056530421835e-02   3.815114906373e-02   4.570008518159e-02   5.320480947265e-02   6.065806160964e-02   6.805263106116e-02   7.538136406737e-02   8.263717056086e-02   8.981303102570e-02   9.690200328843e-02   1.038972292342e-01   1.107919414413e-01   1.175794697285e-01   1.242532476079e-01   1.308068186374e-01   1.372338426671e-01   1.435281019728e-01   1.496835072714e-01   1.556941036118e-01   1.615540761357e-01   1.672577557036e-01   1.727996243789e-01   1.781743207659e-01   1.833766451975e-01   1.884015647645e-01   1.932442181853e-01   1.978999205086e-01   2.023641676457e-01   2.066326407280e-01   2.107012102853e-01   2.145659402406e-01   2.182230917183e-01   2.216691266609e-01   2.249007112521e-01   2.279147191418e-01   2.307082344711e-01   2.332785546928e-01   2.356231931858e-01   2.377398816612e-01   2.396265723564e-01   2.412814400162e-01   2.427028836589e-01   2.438895281244e-01   2.448402254054e-01   2.455540557578e-01   2.460303285899e-01   2.462685831313e-01   2.462685888782e-01   2.460303458165e-01   2.455540844217e-01   2.448402654363e-01   2.438895794234e-01   2.427029460993e-01   2.412815134432e-01   2.396266565870e-01   2.377399764845e-01   2.356232983632e-01   2.332786699577e-01   2.307083595294e-01   2.279148536716e-01   2.249008549042e-01   2.216692790588e-01   2.182232524582e-01   2.145661088916e-01   2.107013863896e-01   2.066328238012e-01   2.023643571767e-01   1.979001159600e-01   1.932444189933e-01   1.884017703393e-01   1.833768549234e-01   1.781745340017e-01   1.727998404576e-01   1.672579739334e-01   1.615542957993e-01   1.556943239671e-01   1.496837275518e-01   1.435283213871e-01   1.372340603999e-01   1.308070338493e-01   1.242534594356e-01   1.175796772851e-01   1.107921438163e-01   1.038974254940e-01   9.690219247644e-02   8.981321216227e-02   8.263734264373e-02   7.538152607175e-02   6.805278193987e-02   6.065820029330e-02   5.320493486979e-02   4.570019617880e-02   3.815124452577e-02   3.056538298826e-02   2.294995035062e-02   1.531231400425e-02   7.659862820006e-03   0.000000000000e+00
   0.000000000000e+00   8.593620354409e-03   1.717892694636e-02   2.574761405639e-02   3.429139204330e-02   4.280199536380e-02   5.127119056887e-02   5.969078426908e-02   6.805263106116e-02   7.634864140811e-02   8.457078946532e-02   9.271112084501e-02   1.007617603116e-01   1.087149194004e-01   1.165629039525e-01   1.242981215584e-01   1.319130889031e-01   1.394004390056e-01   1.467529283461e-01   1.539634438738e-01   1.610250098877e-01   1.679307947859e-01   1.746741176742e-01   1.812484548294e-01   1.876474460108e-01   1.938649006135e-01   1.998948036567e-01   2.057313216035e-01   2.113688080040e-01   2.168018089582e-01   2.220250683920e-01   2.270335331421e-01   2.318223578449e-01   2.363869096239e-01   2.407227725715e-01   2.448257520213e-01   2.486918786061e-01   2.523174120980e-01   2.556988450271e-01   2.588329060739e-01   2.617165632352e-01   2.643470267565e-01   2.667217518312e-01   2.688384410626e-01   2.706950466864e-01   2.722897725517e-01   2.736210758586e-01   2.746876686511e-01   2.754885190627e-01   2.760228523148e-01   2.762901514664e-01   2.762901579139e-01   2.760228716414e-01   2.754885512210e-01   2.746877135619e-01   2.736211334113e-01   2.722898426040e-01   2.706951290646e-01   2.688385355614e-01   2.667218582141e-01   2.643471447557e-01   2.617166925516e-01   2.588330463775e-01   2.556989959568e-01   2.523175732622e-01   2.486920495821e-01   2.448259323562e-01   2.407229617820e-01   2.363871071964e-01   2.318225632359e-01   2.270337457781e-01   2.220252876700e-01   2.168020342458e-01   2.113690386395e-01   2.057315568962e-01   1.998950428871e-01   1.938651430335e-01   1.876476908440e-01   1.812487012711e-01   1.746743648921e-01   1.679310419198e-01   1.610252560499e-01   1.539636881495e-01   1.467531697936e-01   1.394006766563e-01   1.319133217620e-01   1.242983486041e-01   1.165631241376e-01   1.087151316515e-01   1.007619635298e-01   9.271131390579e-02   8.457097121898e-02   7.634881067981e-02   6.805278665115e-02   5.969092495285e-02   5.127131509728e-02   4.280210246322e-02   3.429148041572e-02   2.574768237953e-02   1.717897387374e-02   8.593644515441e-03   0.000000000000e+00
